Dream Weight,Actual Weight,Age,Gender,Duration,Weather Conditions,Exercise Intensity,Height,maximum Heart Rate,Calories to Burn (Kcal)
86.03859795,85.37682433,37,Female,26,Cloudy,3,1.76159752981212,183,126563.22192659376
93.81287902,93.7768032,55,Male,35,Cloudy,8,2.201488002501106,165,584905.6989637907
75.69043183,76.50688041,43,Male,33,Rainy,2,1.9105436088270191,177,117881.51461210454
68.26855242,64.91428101,45,Male,60,Cloudy,2,1.38370489934486,175,163991.23246638817
59.42547758,56.25843078,60,Female,54,Sunny,6,1.2924586093512056,160,359127.557258291
69.06266166,71.41355019,24,Male,21,Rainy,2,1.6317286842142784,196,71060.13295289422
97.6663883,94.06183354,53,Female,27,Rainy,4,1.7573257447071393,167,176289.7273691024
60.03728079,59.83635406,60,Female,57,Cloudy,7,1.7948177062809298,160,517556.58226806216
51.60830363,46.9708587,46,Male,55,Sunny,4,1.4410550825042228,174,252571.2041814888
62.66483958,57.6924188,19,Female,45,Sunny,9,1.3590980901767844,201,534540.620917049
64.63265372,62.32411596,21,Female,48,Cloudy,7,1.3868848539922758,199,457844.02542443946
70.10453239,69.29546955,45,Male,31,Cloudy,7,1.6678965256497216,175,338882.8127638814
78.00380102,76.18177634,49,Female,29,Sunny,6,1.5462696202079411,171,246890.37726321362
82.39776199,82.2062656,40,Male,40,Cloudy,6,1.6701574036060791,180,423385.8907761018
89.91225322,94.52228868,46,Female,59,Sunny,5,2.0854337223476587,174,521715.751329143
82.75989288,81.94464576,30,Male,47,Rainy,2,1.6485457603406952,190,169858.14378561667
56.69698032,56.29292382,24,Male,57,Sunny,2,1.4849347354438556,196,161753.5147149893
78.18501277,83.03757149,33,Female,56,Sunny,5,2.061898932864873,187,479171.759631479
62.97446613,63.73142868,25,Female,40,Rainy,8,1.3577952044778379,195,431779.9921123822
65.13307799,70.0459141,32,Male,56,Cloudy,6,1.543837427121925,188,532892.8726711001
94.20368922,98.10842513,33,Female,46,Sunny,3,2.017276756418303,187,253487.224591539
81.92361022,78.55220319,20,Male,55,Cloudy,7,1.637168389860896,200,697952.2459258095
53.26421396,58.07433612,34,Female,28,Rainy,10,1.3994908117438165,186,355865.61908236484
88.86370108,85.45109247,58,Male,32,Rainy,9,2.143097167785046,162,556518.7055925025
77.68614703,81.90088586,55,Male,50,Rainy,8,1.7791254608035696,165,690862.1906024214
76.93134568,77.79523007,41,Female,38,Sunny,3,1.7906566876529326,179,176036.6265093072
92.92609585,93.26201439,31,Female,58,Cloudy,6,1.7490671692362343,189,597731.013920613
87.12492404,84.4285092,54,Female,26,Sunny,7,1.7404585707337752,166,279129.30314100167
65.39247189,68.2515151,46,Female,20,Rainy,3,1.6952590015808746,174,84283.55992916731
66.49849157,70.63978492,26,Female,49,Rainy,5,1.752282161700737,194,375113.64568828145
78.1045065,73.28227615,40,Male,40,Cloudy,2,1.8186156233877198,180,137263.86329962534
85.5300918,87.59873432,46,Male,35,Rainy,7,1.7603886052926923,174,452169.73016442586
60.0512412,56.85784501,35,Female,45,Rainy,10,1.4055256439046506,185,565757.7017801089
92.15783949,96.68467698,35,Female,24,Cloudy,2,1.9054492331097193,185,85458.93026166965
83.5614178,79.30391571,44,Male,32,Cloudy,7,2.0539924597281347,176,422625.17700265
51.57956692,56.41096323,60,Male,57,Rainy,6,1.6178886686884968,160,437727.32070160453
68.21031655,65.97415081,26,Female,27,Rainy,4,1.6236019431283195,194,156391.32828829213
87.44370759,83.28287893,47,Female,42,Cloudy,3,1.8010428915296124,173,198092.52152695955
72.86978928,75.25532039,49,Female,40,Rainy,5,1.5343659682343105,171,281331.1049210639
57.67399461,54.04511327,56,Female,33,Cloudy,9,1.4899347244096284,164,346435.6321888485
88.6546216,85.04830172,45,Male,27,Rainy,8,1.7675425453689761,175,393235.077383729
73.35469624,70.5689889,24,Female,56,Sunny,6,1.9112718823634298,196,533681.0537568689
59.77813233,55.9530958,23,Female,40,Sunny,3,1.3839437684230746,197,155297.64675840823
69.81159555,67.03278968,49,Female,60,Sunny,6,1.5119446413048765,171,476523.23617699585
60.51344847,64.61910125,58,Male,54,Sunny,5,1.367379638134442,162,345870.96870248154
83.37644031,82.11472351,18,Male,30,Rainy,5,1.8531007333352145,202,296335.49891865597
63.18687716,64.34991803,37,Female,26,Cloudy,5,1.4411473206477983,183,172756.23715481273
95.96861838,100.2129667,37,Female,23,Rainy,1,1.9485380373953844,183,41807.31590237977
53.46516945,52.25417717,32,Male,37,Cloudy,8,1.3154723469490643,188,366460.5476908144
96.63773475,97.6694807,43,Female,49,Rainy,3,1.7695613097642957,177,251776.12892428815
67.26322024,64.14557862,19,Male,58,Sunny,2,1.4502462662730224,201,178156.33799496133
66.67695425,70.20409916,21,Female,27,Cloudy,6,1.7114396025187548,199,248839.17559443854
51.23802759,55.52349866,49,Male,27,Cloudy,3,1.5206580701815418,171,103987.8906736795
91.94370217,95.12726219,46,Female,48,Sunny,1,1.7553836547035204,174,80249.88718550786
78.06265214,80.83411556,51,Male,21,Rainy,3,1.8643073572717914,169,111916.39705545931
88.93988454,90.30432632,60,Female,45,Rainy,6,1.661468623602271,160,415141.2229697164
60.37840857,60.18316016,58,Male,21,Cloudy,10,1.4090871133291347,162,260734.04749353605
99.00138704,101.6892061,23,Female,35,Sunny,4,2.308223476452462,197,280477.50105363416
66.14100694,69.67950349,38,Female,37,Sunny,9,1.5414113402803662,182,467834.5644629656
98.65341663,101.9288637,45,Male,22,Sunny,2,1.7343055115914345,175,89352.1728880717
88.39106374,88.90843268,51,Male,48,Rainy,5,1.670142286108747,169,429946.21337221144
58.20403561,55.9117665,47,Female,47,Rainy,5,1.6819063671824954,173,301306.11888397974
85.54372364,82.43995462,57,Male,36,Sunny,10,1.7278175685287775,163,611424.2603451962
81.23755291,84.27107679,27,Female,24,Rainy,10,1.8695168635218091,193,405387.35313508473
56.16043357,54.57070549,36,Female,24,Rainy,9,1.331266594151193,184,261091.01617935905
81.33895028,83.13751586,36,Male,24,Sunny,9,2.0825176654432975,184,431391.64196649427
81.34987521,79.58160912,18,Female,58,Cloudy,10,1.7803402070720802,202,961114.2506964708
65.26412622,65.63471807,59,Female,43,Rainy,3,1.4013043114695258,161,159079.09946556485
52.0098046,54.69386746,55,Female,27,Cloudy,4,1.5959184263489592,165,130638.17385563698
51.23350949,53.46756237,58,Female,58,Cloudy,10,1.4000227394339178,162,652264.8644689702
65.34297213,64.68349195,56,Female,40,Cloudy,1,1.865473221270249,164,55246.594160446926
56.38290938,60.5257955,48,Female,54,Cloudy,9,1.39309104046341,172,598273.1127674954
50.89589577,48.31726023,51,Female,30,Rainy,5,1.2340385350862684,169,158378.67652748042
99.3864946,99.02284888,25,Female,40,Sunny,7,1.8543333887752986,195,512254.3348820653
65.30964597,64.75248468,48,Male,24,Rainy,7,1.3716711527730738,172,225392.16394359132
76.67000492,76.5410836,50,Male,30,Cloudy,9,1.49163180720935,170,417357.09034262114
76.63625003,78.55137658,36,Female,26,Cloudy,6,1.963717102008066,184,253724.19344022794
98.91396143,98.78569395,40,Female,37,Cloudy,7,1.8407214748093315,180,455353.03463655943
82.93023131,80.7513969,34,Female,48,Cloudy,6,1.6761626698904233,186,451110.6323327096
65.62373399,64.54010181,26,Female,36,Rainy,3,1.7086261560872829,194,157803.9520960343
52.04165213,52.36189201,25,Female,40,Cloudy,9,1.3779898243594446,195,450156.47868108936
92.49057304,91.34029251,49,Male,23,Rainy,8,1.7802649776853388,171,347433.2273247702
87.68930908,86.67450534,44,Male,52,Cloudy,7,1.882634557948344,176,692775.2367533781
99.33738463,94.64821145,47,Female,23,Cloudy,8,1.7098724270505847,173,303418.4820088295
80.2947637,80.91834771,52,Male,51,Cloudy,3,1.968506306586872,168,278751.8139626923
57.51334655,60.13876505,48,Female,33,Cloudy,7,1.659478709655054,172,302601.37553842016
90.5745729,91.49600919,28,Male,42,Cloudy,10,2.1054225461550913,192,909539.5323076684
71.49558227,74.19084442,18,Male,56,Cloudy,7,1.7706918000222707,202,717307.3691099677
55.93215681,52.8500761,26,Female,60,Cloudy,3,1.6486833151498124,194,240206.35405142017
84.15656738,81.34745625,32,Male,46,Rainy,4,1.5845559296012315,188,323276.6402074261
67.6023063,69.48349674,23,Female,36,Rainy,8,1.8982939532147098,197,454639.2079854808
74.79998096,76.20975246,55,Male,46,Rainy,4,1.6271952922328023,165,290352.01369864214
57.8128418,53.82133785,38,Male,60,Sunny,3,1.4409652263300845,182,231335.94155260632
83.44268982,83.74851292,50,Female,59,Sunny,9,1.6589349267471178,170,806829.829356351
90.20819964,90.14080006,45,Female,44,Sunny,2,1.8320960252090692,175,145539.53275528387
53.72029279,50.83897006,43,Female,56,Sunny,8,1.369802604639043,177,517832.3597717739
55.03915548,56.88739213,55,Female,39,Sunny,6,1.526799388172865,165,282785.0607228028
90.39550505,94.02309589,23,Male,45,Cloudy,10,2.1220242634055957,197,1006100.036841004
80.48716784,84.52870794,34,Male,50,Sunny,4,1.610461780487819,186,360127.1417456569
75.91608114,80.86948684,20,Female,44,Sunny,7,1.8141930500942025,200,514615.68673242856
76.21813748,76.68967284,18,Female,55,Cloudy,4,1.6736435549866817,202,351405.3791789979
78.22379743,75.90835006,26,Female,30,Sunny,4,1.6919300542827578,194,187331.69325859423
83.43868302,85.19482993,41,Male,25,Sunny,7,1.8960890951372225,179,333706.3263324986
92.72055744,92.02552423,23,Female,55,Cloudy,9,1.7798955724643735,197,866435.4620976151
53.43303094,55.07973291,18,Female,21,Cloudy,4,1.3632928816257965,202,109311.1676955011
53.65249119,53.83473485,26,Male,59,Rainy,4,1.3148842328453705,194,305147.2651261947
53.18757703,52.00562348,19,Female,52,Sunny,2,1.42632481521179,201,133961.82051950594
77.34406282,78.90471014,48,Male,51,Cloudy,10,1.5514361801403298,172,824918.1785434113
54.78376061,51.07982551,43,Female,46,Sunny,3,1.380981703125283,177,160296.1463804472
94.38109615,93.32709305,45,Female,45,Rainy,1,1.8542127166589877,175,76057.8178074437
89.80930314,92.64123566,60,Female,52,Rainy,2,1.7159585733372162,160,163909.24910546053
60.07553481,60.87514676,53,Male,59,Rainy,7,1.6137151158418352,167,568885.7040225576
70.91971771,70.08276449,33,Female,24,Sunny,1,1.8164203794159954,187,36371.648562770526
65.63508542,60.68752643,41,Male,27,Cloudy,2,1.3179593946864685,179,70260.72327500829
90.06889687,92.55075823,19,Male,40,Sunny,6,1.7746415903332198,201,497292.48172997346
61.64244031,64.60269706,49,Female,48,Cloudy,7,1.3749057444975699,171,422939.97962468007
59.58084295,58.6321031,54,Male,54,Cloudy,7,1.5547770529594176,166,496478.7297335595
72.90939164,68.64055824,46,Female,37,Sunny,6,1.5064771596705222,174,299664.22827668814
69.87340812,68.76620842,40,Male,48,Rainy,8,1.4886631641669583,180,574829.701127602
86.16984589,88.87413696,18,Male,32,Rainy,4,1.7453178273046412,202,257843.30728660707
55.95276201,60.93838515,20,Male,24,Cloudy,9,1.5417874528588245,200,330721.34640800394
51.34415829,51.58818817,23,Female,24,Sunny,5,1.4681029589997336,197,153582.8727247329
70.93889149,68.48184352,37,Female,23,Sunny,7,1.6831445838028536,183,232173.7206537418
72.3575572,69.89717741,43,Male,23,Sunny,8,1.4145046853727614,177,268545.10830607713
79.95853418,83.7078864,22,Female,47,Cloudy,7,1.7792252150614722,198,551925.0692678917
95.49223288,98.63570819,38,Male,26,Sunny,1,2.245766563128406,182,59066.85086293555
93.9614241,92.23398909,37,Male,40,Rainy,10,1.6506611537527147,183,762449.6158098633
62.03476829,60.20267247,52,Male,39,Rainy,8,1.6902136595852812,168,440177.94235445675
69.87963197,72.98563785,25,Female,44,Sunny,3,1.6363878220597556,195,200797.62654244422
88.20395961,91.55742607,58,Female,45,Sunny,7,1.716442948933323,162,496074.14150138246
51.21775875,47.8385805,34,Female,58,Cloudy,7,1.2334559758466368,186,456693.5721715199
55.84670308,55.09511474,43,Male,45,Cloudy,6,1.4514814430765108,177,345310.07311013335
82.17165902,86.50998956,31,Female,32,Rainy,1,1.7788754071324273,189,53261.32718691027
94.49482457,94.7937358,39,Male,25,Rainy,10,2.0597327650416943,181,531344.1081140273
98.51724825,101.031008,20,Female,36,Sunny,2,2.078290317403354,200,139613.83713414424
79.64284691,84.09165629,60,Female,38,Rainy,2,1.6191013217385013,160,111490.94627430454
58.6025855,62.18565111,26,Male,27,Rainy,1,1.5290868352641485,194,40707.08838442624
92.96731363,93.09755403,55,Female,44,Rainy,8,1.8310100693133062,165,576422.1765592126
54.55550984,50.49803919,48,Male,43,Cloudy,8,1.2637883352368728,172,378014.8070693602
70.9963429,70.8459275,57,Male,20,Cloudy,1,1.5864387353348142,163,29504.55679609355
77.87313874,77.26384719,20,Female,34,Cloudy,6,1.4868700701606774,200,313361.1651111485
75.46536521,78.94301208,59,Male,35,Sunny,10,1.7854527458209533,161,583750.0569443326
95.1754413,95.25947767,41,Female,39,Sunny,7,1.8417454519496197,179,469969.53577077563
90.36011689,88.59629901,36,Female,59,Rainy,10,2.0474346328745234,184,1029702.3534638983
73.23005891,77.67222111,51,Male,50,Rainy,10,1.604567701050906,169,804720.8929725001
96.75892978,96.57526376,60,Female,44,Cloudy,2,1.7086921683712262,160,141695.6022020111
71.85410477,70.98893771,18,Male,26,Cloudy,5,1.5712529937415194,202,219863.6843256653
63.62842711,66.59576866,34,Female,41,Rainy,9,1.5256625951745053,186,512479.8732253262
79.32262456,82.01348264,46,Female,55,Cloudy,6,1.661866970608391,174,502140.5602839646
68.51508834,71.87468036,42,Male,44,Rainy,5,1.5934751752686729,178,347059.2024667583
74.75507383,70.08056565,35,Male,22,Sunny,8,1.638569904391152,185,284219.94218294404
54.78138987,51.51257994,40,Male,42,Cloudy,5,1.3847892787532972,180,255350.84574927634
92.57514401,96.8743614,44,Male,34,Rainy,5,2.01883295813353,176,357890.4185682938
87.24786655,85.13962652,26,Male,44,Sunny,6,1.8901572588316886,194,524953.9798804667
83.60437826,87.09636509,33,Female,49,Sunny,7,2.1259579386870073,187,606665.7660856154
50.19533407,49.81496481,36,Male,38,Cloudy,8,1.3729153287220879,184,367907.83754324313
56.30772948,59.35831383,40,Female,25,Sunny,5,1.376868326101174,180,156229.14192651922
78.90158448,79.87236037,46,Female,52,Rainy,2,2.0217196766821424,174,167785.43310646183
90.12676708,90.94376792,24,Female,43,Cloudy,4,1.6990404727363915,196,294290.7547905155
84.03702475,85.49145591,46,Male,52,Sunny,2,1.6146487183847018,174,181731.57129702522
52.75798798,55.98196881,19,Female,21,Rainy,1,1.7134126112746995,201,29689.873343738407
84.42458913,82.53766019,48,Male,31,Sunny,8,1.6748802497449766,172,427898.7202236751
90.23946454,88.08630797,40,Female,35,Sunny,3,1.7246236935461978,180,170437.62855621622
52.76423436,50.3415717,42,Female,56,Rainy,7,1.348883524940452,178,450457.24677828915
62.55652323,66.03883018,52,Female,23,Sunny,3,1.4228513683025454,168,87898.64574364662
75.51706597,74.66346139,28,Male,26,Cloudy,6,1.5219724999891555,192,258970.45121791362
78.27788576,79.12402139,29,Male,48,Cloudy,10,1.7787492702750016,191,881940.1388960655
51.3086573,48.20002097,21,Female,28,Rainy,3,1.2294825733755017,199,99394.0327918709
89.74794318,91.12633361,20,Female,42,Rainy,8,1.8023194415414172,200,592030.9146800835
69.43560452,73.06877945,33,Female,33,Sunny,6,1.8480581745984288,187,307473.8883608192
75.61381921,77.80027462,52,Male,40,Sunny,10,1.492555360490628,168,620690.238633437
79.64909309,83.91438674,37,Female,23,Rainy,4,1.5496315397210605,183,141994.1970375135
98.30463984,98.4201718,45,Female,51,Rainy,8,1.821529778577855,175,704674.8556475119
74.33271638,79.03985432,59,Male,42,Rainy,5,1.5313967567495188,161,324918.9786967182
54.63056609,50.73486036,44,Male,28,Sunny,4,1.2489542203962538,176,125175.9101164412
67.96349708,64.5160147,46,Female,39,Rainy,6,1.828231232363518,174,330262.59794980555
75.74364102,79.42376757,47,Female,59,Rainy,5,1.8148701310106738,173,454524.59686553455
89.8751757,87.00853684,37,Female,50,Cloudy,3,1.6264381778333246,183,239373.2231478366
65.84582441,69.35514905,47,Female,44,Rainy,1,1.5616430313964422,173,60245.111273246584
98.48030888,97.73877503,60,Female,38,Cloudy,8,1.9267761439275475,160,513303.6054357139
81.29120468,80.26409365,43,Female,55,Rainy,1,2.0678532439746897,177,90432.43049306999
60.77722111,61.58729662,19,Male,52,Cloudy,3,1.5079687969256983,201,238564.28520019408
58.91005387,55.22283413,47,Female,47,Rainy,3,1.2699270414337949,173,161889.42419371824
83.88062231,84.81425333,31,Female,40,Cloudy,2,2.1411564209985285,189,140877.65278142833
74.21090393,76.81184939,53,Female,38,Cloudy,4,1.5544799047781939,167,214313.9269630614
60.61136892,65.0413646,58,Female,54,Cloudy,2,1.3881143392717115,162,132616.2586423582
60.19019872,56.02256652,52,Male,30,Cloudy,7,1.3794936926906298,168,253199.38282604143
77.26269353,79.372076,59,Male,28,Cloudy,4,1.8449415475307358,161,190641.26489318404
58.50409904,61.20245436,35,Female,31,Cloudy,2,1.3745112824641676,185,79843.9528280078
99.74761801,98.49338299,42,Male,30,Rainy,8,1.7415463993695206,178,481250.87255387113
61.54475943,63.56942067,18,Male,30,Cloudy,3,1.5556356893339147,202,142592.85864246023
62.92467979,67.8226281,38,Female,21,Cloudy,3,1.551531716901043,182,87625.02218000853
82.26482359,85.17355998,56,Female,59,Sunny,3,1.596133398768605,164,263233.52138502256
98.2025881,98.83065773,26,Female,50,Rainy,5,1.8365563083655023,194,454466.3090902357
77.16817673,77.8913086,38,Male,39,Rainy,6,1.6423647116868907,182,398810.1046299409
70.47925242,75.0842689,27,Male,29,Cloudy,2,1.691060939812366,193,101646.57153721676
54.82249529,51.11625611,43,Male,53,Cloudy,9,1.2668268166059176,177,542351.7057323435
54.20643935,55.43013278,20,Female,51,Sunny,6,1.4846879036041107,200,408054.5956080833
51.47180065,54.03457364,30,Male,44,Cloudy,6,1.2775985755755221,190,331339.20322107605
64.64434683,67.88000434,33,Female,43,Cloudy,5,1.6808889238637899,187,312422.68958017114
84.12699954,85.30516165,36,Male,20,Rainy,6,1.8376275133756972,184,229044.08331528568
66.71803955,67.47456897,55,Female,45,Cloudy,9,1.492272237054874,165,524752.9427136019
53.28099628,54.82803091,31,Female,43,Sunny,3,1.2716217460584192,189,156645.5022192232
54.107472,54.76620637,40,Male,50,Rainy,5,1.2761304258974289,180,301849.96453176654
94.95506354,91.1734723,24,Female,41,Cloudy,3,1.9653812329347344,196,220862.39213151752
79.07014812,82.62237688,30,Female,59,Sunny,10,1.9433284075967943,190,993409.7032128795
98.23507787,95.34373626,29,Female,25,Sunny,6,1.8088552964510742,191,264607.48500551446
65.59816631,66.93202797,20,Male,28,Rainy,1,1.7623872899746205,200,48083.84109684148
54.35873947,57.36440585,22,Female,48,Cloudy,8,1.6727503853260461,198,537983.8964232804
58.76903646,56.99596514,31,Female,49,Sunny,8,1.450150967736047,189,505547.29210604925
62.86134627,59.88996707,25,Male,22,Rainy,5,1.7302858075592347,195,173706.17526729137
74.22935051,70.1085119,32,Male,23,Rainy,4,1.8685804418696175,188,160325.96089393273
63.6265847,62.08840855,47,Male,40,Sunny,9,1.4685378941053062,173,488913.38810117514
77.32231755,80.11410415,27,Female,23,Cloudy,7,1.7058610987241352,193,257595.7962030257
81.44756616,79.07151966,43,Male,42,Cloudy,10,1.5695952222285512,177,695864.776333651
84.89617352,86.28460689,52,Female,52,Sunny,7,2.0468468525912584,168,602208.849003435
50.97209127,47.78371722,56,Male,29,Sunny,6,1.197156058326312,164,171411.51544576182
80.12634595,83.98478795,18,Female,20,Rainy,10,2.0545177150031018,202,356549.9844563222
89.42223499,86.71040142,57,Female,42,Sunny,9,1.7415854917567317,163,582927.8870306967
93.08771994,96.96761704,39,Female,39,Sunny,5,1.87560242346973,181,342506.61618416145
58.52037373,62.19530125,49,Male,44,Sunny,2,1.4054222395933023,171,115973.57935918267
88.78605414,91.30877413,49,Male,27,Rainy,6,2.0188657469835447,171,324373.6236775161
53.13185514,52.75709547,55,Female,54,Sunny,10,1.5133660554324566,165,629709.479523395
99.57265194,98.35991217,18,Female,42,Cloudy,8,2.1556080523021555,202,654190.1460995704
73.40340419,76.44578374,53,Male,32,Rainy,8,1.902044634086046,167,441450.5944736445
64.0129271,63.14754708,42,Male,39,Cloudy,10,1.4078452934466434,178,534900.8513767635
64.40431255,63.46584604,19,Female,31,Cloudy,7,1.5147441950580902,201,308456.6963015102
75.22023232,70.83524755,24,Male,59,Rainy,10,1.4834657827125357,196,951675.3339251466
91.22137401,94.30366703,54,Female,57,Sunny,6,1.7954125334461106,166,561570.0916657012
67.56809995,65.2329902,24,Female,29,Sunny,3,1.5191154459330711,196,123322.88502106353
83.5031292,81.07014669,30,Female,60,Rainy,8,1.6938186720567214,190,764204.9621018891
59.03920425,63.4094932,33,Female,27,Cloudy,6,1.5311053945591886,187,221192.69964648352
66.35890578,61.50707641,54,Male,33,Sunny,5,1.595298761751372,166,226280.69944082687
72.93929012,76.40427694,32,Male,59,Rainy,10,1.8088140059546425,188,1061018.2043774596
52.654075,49.65313805,27,Male,58,Rainy,6,1.2355752775616426,193,415247.0558228735
83.02608681,80.29885647,55,Female,33,Sunny,4,1.9276085204429905,165,204486.43319429536
70.1813806,74.79487227,45,Male,48,Cloudy,9,2.0044024509913365,175,776233.4284937949
61.309397,59.37730981,35,Female,26,Cloudy,7,1.3211028250680452,185,228297.6403014854
55.62945651,57.06023287,29,Female,39,Sunny,9,1.6529979727978759,191,477976.9686079069
71.79955189,67.63275091,31,Female,32,Sunny,4,1.7473297439263056,189,189450.98269864186
60.59822128,61.15893109,47,Male,21,Rainy,6,1.4798775419122046,173,170236.38645422604
60.3375068,55.7852574,56,Female,45,Sunny,3,1.3263362411360813,164,152800.86276203732
58.13554695,60.44105899,38,Male,30,Sunny,4,1.3599435832240494,182,160200.21514539016
97.95041551,94.53779827,21,Female,41,Rainy,3,1.7025191282514727,199,216270.21692380455
80.38370786,75.75203056,24,Male,48,Cloudy,9,1.5875172997702989,196,746847.4344071413
60.46710984,56.23820884,52,Female,25,Rainy,5,1.5509449335619068,168,152868.80719511982
50.29244349,48.36738139,55,Male,36,Rainy,3,1.4223506680050633,165,119522.61655820569
63.95004473,60.34881233,53,Female,29,Cloudy,3,1.436994308949717,167,106255.64949394751
99.01568304,102.0561316,26,Male,54,Rainy,8,1.7832243987121266,194,934750.965882449
63.93227831,62.72309759,57,Female,51,Rainy,9,1.5779612723298195,163,582762.8714823711
91.98101545,92.0866716,35,Male,42,Cloudy,10,1.7726372706525821,185,829097.1215567773
53.82750785,58.7400093,55,Female,43,Sunny,1,1.3288043121955162,165,50063.844002356636
96.26624838,97.27341349,58,Female,32,Sunny,10,2.0235289408125308,162,551305.4465298406
96.51240157,100.0487385,41,Female,23,Cloudy,6,2.208251055742139,179,259347.52095302125
52.60501615,56.12894718,21,Female,40,Cloudy,5,1.6233646459047109,199,275721.1483749479
90.92920469,89.45433899,28,Male,48,Sunny,6,1.7234449770797453,192,563013.2228974848
50.35894642,50.77507832,60,Female,20,Sunny,6,1.2703893059429658,160,126105.2107447405
96.2283843,95.16613597,54,Female,48,Sunny,3,2.247416847749068,166,257763.45581960422
77.30651225,80.77742044,25,Male,31,Sunny,10,1.5298078168170188,195,546457.7306068019
93.36850939,97.88706644,57,Female,38,Cloudy,8,2.2765286031211307,163,550608.8324437523
90.42627506,90.84550452,52,Female,32,Sunny,1,1.700465667639343,168,50857.14061219547
58.30038387,58.84469715,56,Male,23,Sunny,7,1.3021267180990608,164,190572.96617722057
97.71342471,93.96316277,53,Female,30,Sunny,9,1.7923074713354552,167,443404.04960355675
58.24962882,56.34263822,55,Male,46,Rainy,7,1.3543753281407729,165,380254.32223500725
66.05326069,61.18374024,24,Female,39,Cloudy,2,1.7549870831720598,196,113344.45546054673
77.53284411,78.46510491,47,Female,38,Sunny,3,1.538758148028015,173,164884.70932725078
65.68362149,65.88625103,28,Female,40,Rainy,2,1.7629574223612903,192,118541.38981775503
60.116689,63.99340387,34,Female,20,Sunny,10,1.7568394070498397,186,287277.77077798604
85.24525959,81.65687585,55,Male,27,Sunny,3,1.9214414539513995,165,145166.8974806119
73.8376968,76.46196014,18,Female,32,Cloudy,4,1.5177008210571772,202,198000.69885159595
60.10175415,57.95171637,22,Female,25,Sunny,9,1.6546937202378191,198,315188.24305568996
65.03825023,69.33333394,20,Female,52,Cloudy,8,1.8076572132012367,200,649846.3061346561
74.87161463,77.32816258,59,Male,35,Cloudy,9,1.9323562450980507,161,540767.4791736467
97.3740604,98.96830654,45,Male,38,Cloudy,2,1.9422550513203702,175,158905.63374022194
95.41162073,94.551064,52,Male,23,Cloudy,7,1.886951209210642,168,316430.4448430181
99.59684204,102.9007217,23,Male,58,Cloudy,5,1.836537155646895,197,643134.7833868552
99.13362042,102.5939378,33,Male,48,Sunny,7,2.108668254051846,187,768573.7516215633
89.60786907,86.91167604,22,Male,27,Cloudy,5,1.6667957551864996,198,260242.065920954
69.75359337,72.00533398,18,Male,51,Cloudy,9,1.8741444619428134,202,849257.1244569352
88.66438673,92.0500152,57,Male,31,Rainy,4,1.8738665452694985,163,235257.21547994483
69.52587792,66.37090449,41,Male,45,Cloudy,8,1.4321867751048627,179,515549.6786971273
56.88024791,54.23971403,53,Male,34,Sunny,4,1.4384906843806993,167,163806.84944801222
84.37466899,79.9443801,58,Male,58,Sunny,6,1.6692604228610517,162,567653.7501214901
51.74545277,56.54632171,21,Female,52,Rainy,10,1.5345955633597115,199,704581.5620382285
90.37467884,85.67309685,58,Female,57,Sunny,6,2.0217068107210654,162,552328.9386144008
94.33874128,95.90754861,29,Male,33,Cloudy,5,1.6593553759559017,191,330812.96715215227
60.51167193,61.25869681,39,Female,53,Sunny,7,1.6314290722045959,181,501072.190405261
58.68909662,58.4128066,21,Female,26,Rainy,7,1.402229171666919,199,242281.46124229528
56.75241189,57.03875782,41,Male,50,Cloudy,3,1.4879787925862102,179,200075.13916149933
64.14631527,67.46965607,46,Female,36,Sunny,5,1.7467698723846774,174,254421.75890593132
86.09883686,84.8273576,54,Male,41,Sunny,7,1.6764796127056598,166,494437.47998463345
78.84054211,78.59371478,50,Female,25,Cloudy,8,1.5953743918513437,170,290419.21343324124
91.2910931,90.28318979,27,Female,54,Rainy,1,1.7022152756558189,193,91415.40921286034
53.15158406,50.07759116,36,Male,38,Rainy,4,1.297197540162589,184,178965.49742077105
95.92022603,99.85034316,35,Male,54,Sunny,10,1.9637224440506382,185,1171666.3220357876
90.78900251,87.72320801,21,Female,31,Cloudy,2,2.096589615234868,199,112676.5039706304
57.09687968,52.29907296,32,Male,24,Sunny,4,1.4998669208620352,188,127404.94231361384
50.80361331,48.66185391,58,Female,44,Sunny,8,1.3885203917150537,162,378960.65872160095
91.94000732,89.12221691,52,Female,40,Sunny,9,1.8885487620699541,168,587382.676652175
89.25591553,90.72524228,20,Male,32,Rainy,9,1.7214863550724369,200,580725.8993158338
62.07600174,65.74974725,52,Male,58,Sunny,1,1.40920967934626,168,78316.65116353818
65.10534047,60.71822644,20,Male,38,Rainy,2,1.6609314547710061,200,120486.22644185774
58.41375479,58.45960042,38,Female,53,Sunny,5,1.5583730354873329,182,346199.4162415947
64.58691764,63.24450145,18,Male,23,Rainy,9,1.6929097718809738,202,340699.2269884252
77.22439542,80.61384641,20,Female,44,Sunny,9,1.7643544897869188,200,654598.3984409459
98.94424285,99.67303591,24,Male,33,Rainy,7,2.045725327698726,196,524179.9440220932
94.46890761,97.63550071,60,Male,34,Rainy,2,1.8981915544480725,160,133736.07123942202
93.85663957,97.5563842,27,Female,52,Sunny,1,1.946040764422271,193,95454.85630280183
72.40107824,69.23042703,27,Female,32,Cloudy,9,1.624042686095215,193,424507.7326748278
